,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
3952,185,1216,7,8,56,3,385,416,623,476
3953,185,1217,7,8,57,1,19,416,385,476
3954,185,1217,8,8,57,2,268,481,623,541
3955,185,1218,8,8,58,1,19,481,268,541
3956,185,1218,9,8,58,2,27,544,623,604
3957,185,1219,9,8,59,1,19,544,27,604
3958,185,1219,10,8,59,2,46,610,623,670
3959,185,1220,10,8,60,1,19,610,46,670
3960,185,1220,11,8,60,2,20,675,623,735
3961,185,1220,12,8,60,3,19,742,623,802
3962,185,1220,13,8,60,4,19,807,623,867
3963,185,1220,14,8,60,5,224,870,623,930
3964,185,1221,14,8,61,1,19,870,224,930
3965,185,1221,15,8,61,2,27,937,623,997
3966,185,1222,15,8,62,1,19,937,27,997
3967,186,1222,1,8,62,2,19,25,623,85
3968,186,1222,2,8,62,3,309,92,623,152
3969,186,1223,2,8,63,1,19,92,309,152
3970,186,1223,3,8,63,2,19,155,623,215
3971,186,1223,4,8,63,3,288,222,623,282
3972,186,1224,4,8,64,1,19,222,288,282
3973,186,1224,5,8,64,2,316,285,623,345
3974,186,1225,5,8,65,1,19,285,316,345
3975,186,1225,6,8,65,2,19,350,623,410
3976,186,1225,7,8,65,3,19,415,623,475
3977,186,1225,8,8,65,4,270,480,623,540
3978,186,1226,8,8,66,1,19,480,270,540
3979,186,1226,9,8,66,2,19,545,623,605
3980,186,1226,10,8,66,3,19,611,623,671
3981,186,1226,11,8,66,4,393,678,623,738
3982,186,1227,11,8,67,1,19,678,393,738
3983,186,1227,12,8,67,2,19,743,623,803
3984,186,1227,13,8,67,3,287,808,623,868
3985,186,1228,13,8,68,1,19,808,287,868
3986,186,1228,14,8,68,2,213,871,623,931
3987,186,1229,14,8,69,1,19,871,213,931
3988,186,1229,15,8,69,2,28,936,623,996
3989,186,1230,15,8,70,1,19,936,28,996
3990,187,1230,1,8,70,2,19,26,623,86
3991,187,1230,2,8,70,3,19,89,623,149
3992,187,1230,3,8,70,4,508,154,623,214
3993,187,1231,3,8,71,1,19,154,508,214
3994,187,1231,4,8,71,2,260,219,623,279
3995,187,1232,4,8,72,1,19,219,260,279
3996,187,1232,5,8,72,2,19,284,623,344
3997,187,1232,6,8,72,3,20,349,623,409
3998,187,1232,7,8,72,4,19,416,623,476
3999,187,1232,8,8,72,5,19,479,623,539
4000,187,1232,9,8,72,6,108,546,623,606
4001,187,1233,9,8,73,1,19,546,108,606
4002,187,1233,10,8,73,2,19,610,623,670
4003,187,1233,11,8,73,3,430,677,623,737
4004,187,1234,11,8,74,1,19,677,430,737
4005,187,1234,12,8,74,2,19,740,623,800
4006,187,1234,13,8,74,3,271,805,623,865
4007,187,1235,13,8,75,1,19,805,271,865
4008,187,1235,14,8,75,2,19,870,623,930
4009,187,1235,15,8,75,3,27,935,623,995
4010,187,1236,15,9,1,1,19,935,27,995
4011,188,1236,1,9,1,2,27,36,615,96
4012,188,1236,2,9,1,3,28,106,623,166
4013,188,1237,2,9,2,1,21,106,28,166
4014,188,1237,3,9,2,2,19,169,623,229
4015,188,1237,4,9,2,3,308,234,623,294
4016,188,1238,4,9,3,1,19,234,308,294
4017,188,1238,5,9,3,2,19,301,623,361
4018,188,1238,6,9,3,3,19,367,623,427
4019,188,1238,7,9,3,4,57,432,623,492
4020,188,1239,7,9,4,1,19,432,57,492
4021,188,1239,8,9,4,2,19,495,623,555
4022,188,1239,9,9,4,3,19,562,623,622
4023,188,1239,10,9,4,4,361,625,623,685
4024,188,1240,10,9,5,1,19,625,361,685
4025,188,1240,11,9,5,2,19,692,623,752
4026,188,1240,12,9,5,3,19,755,623,815
4027,188,1240,13,9,5,4,78,820,623,880
4028,188,1241,13,9,6,1,19,820,78,880
4029,188,1241,14,9,6,2,19,885,623,945
4030,188,1241,15,9,6,3,27,952,623,1012
4031,188,1242,15,9,7,1,19,952,27,1012
4032,189,1242,1,9,7,2,19,24,623,84
4033,189,1242,2,9,7,3,19,91,623,151
4034,189,1242,3,9,7,4,131,154,623,214
4035,189,1243,3,9,8,1,19,154,131,214
4036,189,1243,4,9,8,2,19,219,623,279
4037,189,1243,5,9,8,3,30,286,623,346
4038,189,1244,5,9,9,1,19,286,30,346
4039,189,1244,6,9,9,2,19,349,623,409
4040,189,1244,7,9,9,3,291,416,623,476
4041,189,1245,7,9,10,1,19,416,291,476
4042,189,1245,8,9,10,2,219,481,623,541
4043,189,1246,8,9,11,1,19,481,219,541
4044,189,1246,9,9,11,2,19,544,623,604
4045,189,1246,10,9,11,3,294,612,623,672
4046,189,1247,10,9,12,1,19,612,294,672
4047,189,1247,11,9,12,2,19,677,623,737
4048,189,1247,12,9,12,3,19,740,623,800
4049,189,1247,13,9,12,4,448,805,623,865
4050,189,1248,13,9,13,1,19,805,448,865
4051,189,1248,14,9,13,2,19,872,623,932
4052,189,1248,15,9,13,3,28,935,623,995
4053,189,1249,15,9,14,1,19,935,28,995
4054,190,1249,1,9,14,2,19,27,623,87
4055,190,1249,2,9,14,3,277,92,623,152
4056,190,1250,2,9,15,1,19,92,277,152
4057,190,1250,3,9,15,2,158,157,623,217
4058,190,1251,3,9,16,1,19,157,158,217
4059,190,1251,4,9,16,2,19,222,623,282
4060,190,1251,5,9,16,3,19,285,623,345
4061,190,1251,6,9,16,4,444,350,623,410
4062,190,1252,6,9,17,1,19,350,444,410
4063,190,1252,7,9,17,2,19,417,623,477
4064,190,1252,8,9,17,3,373,480,623,540
4065,190,1253,8,9,18,1,19,480,373,540
4066,190,1253,9,9,18,2,19,545,623,605
4067,190,1253,10,9,18,3,181,613,623,673
4068,190,1254,10,9,19,1,19,613,181,673
4069,190,1254,11,9,19,2,19,676,623,736
4070,190,1254,12,9,19,3,19,741,623,801
4071,190,1254,13,9,19,4,214,806,623,866
4072,190,1255,13,9,20,1,19,806,214,866
4073,190,1255,14,9,20,2,19,873,623,933
4074,190,1255,15,9,20,3,28,938,623,998
4075,190,1256,15,9,21,1,19,938,28,998
4076,191,1256,1,9,21,2,19,24,623,84
4077,191,1256,2,9,21,3,437,91,623,151
4078,191,1257,2,9,22,1,19,91,437,151
4079,191,1257,3,9,22,2,491,154,623,214
4080,191,1258,3,9,23,1,19,154,491,214
4081,191,1258,4,9,23,2,19,219,623,279
4082,191,1258,5,9,23,3,162,286,623,346
4083,191,1259,5,9,24,1,19,286,162,346
4084,191,1259,6,9,24,2,19,351,623,411
4085,191,1259,7,9,24,3,19,414,623,474
4086,191,1259,8,9,24,4,19,481,623,541
4087,191,1259,9,9,24,5,19,546,623,606
4088,191,1259,10,9,24,6,262,612,623,672
4089,191,1260,10,9,25,1,19,612,262,672
4090,191,1260,11,9,25,2,19,675,623,735
4091,191,1260,12,9,25,3,19,740,623,800
4092,191,1260,13,9,25,4,276,805,623,865
4093,191,1261,13,9,26,1,19,805,276,865
4094,191,1261,14,9,26,2,19,872,623,932
4095,191,1261,15,9,26,3,29,935,623,995
4096,191,1262,15,9,27,1,19,935,29,995
4097,192,1262,1,9,27,2,19,27,623,87
4098,192,1262,2,9,27,3,428,92,623,152
4099,192,1263,2,9,28,1,19,92,428,152
4100,192,1263,3,9,28,2,19,157,623,217
4101,192,1263,4,9,28,3,19,222,623,282
4102,192,1263,5,9,28,4,352,285,623,345
4103,192,1264,5,9,29,1,19,285,352,345
4104,192,1264,6,9,29,2,19,352,623,412
4105,192,1264,7,9,29,3,19,415,623,475
4106,192,1264,8,9,29,4,19,480,623,540
4107,192,1264,9,9,29,5,464,547,623,607
4108,192,1265,9,9,30,1,19,547,464,607
4109,192,1265,10,9,30,2,19,611,623,671
4110,192,1265,11,9,30,3,19,676,623,736
4111,192,1265,12,9,30,4,239,743,623,803
4112,192,1266,12,9,31,1,19,743,239,803
4113,192,1266,13,9,31,2,19,808,623,868
4114,192,1266,14,9,31,3,19,871,623,931
4115,192,1266,15,9,31,4,32,936,623,996
4116,192,1267,15,9,32,1,19,936,32,996
4117,193,1267,1,9,32,2,19,26,623,86
4118,193,1267,2,9,32,3,70,91,623,151
4119,193,1268,2,9,33,1,19,91,70,151
4120,193,1268,3,9,33,2,19,156,623,216
4121,193,1268,4,9,33,3,175,221,623,281
4122,193,1269,4,9,34,1,19,221,175,281
4123,193,1269,5,9,34,2,19,284,623,344
4124,193,1269,6,9,34,3,19,351,623,411
4125,193,1269,7,9,34,4,19,414,623,474
4126,193,1269,8,9,34,5,209,481,623,541
4127,193,1270,8,9,35,1,19,481,209,541
4128,193,1270,9,9,35,2,19,546,623,606
4129,193,1270,10,9,35,3,28,610,623,670
4130,193,1271,10,9,36,1,19,610,28,670
4131,193,1271,11,9,36,2,19,675,623,735
4132,193,1271,12,9,36,3,19,742,623,802
4133,193,1271,13,9,36,4,19,805,623,865
4134,193,1271,14,9,36,5,19,870,623,930
4135,193,1271,15,9,36,6,29,935,623,995
4136,193,1272,15,9,37,1,19,935,29,995
4137,194,1272,1,9,37,2,19,27,623,87
4138,194,1272,2,9,37,3,19,90,623,150
4139,194,1272,3,9,37,4,19,155,623,215
4140,194,1272,4,9,37,5,305,222,623,282
4141,194,1273,4,9,38,1,19,222,305,282
4142,194,1273,5,9,38,2,19,285,623,345
4143,194,1273,6,9,38,3,19,352,623,412
4144,194,1273,7,9,38,4,358,415,623,475
4145,194,1274,7,9,39,1,19,415,358,475
4146,194,1274,8,9,39,2,19,482,623,542
4147,194,1274,9,9,39,3,410,545,623,605
4148,194,1275,9,9,40,1,19,545,410,605
4149,194,1275,10,9,40,2,19,611,623,671
4150,194,1275,11,9,40,3,19,678,623,738
4151,194,1275,12,9,40,4,19,741,623,801
4152,194,1275,13,9,40,5,28,808,623,868
4153,194,1276,13,9,41,1,19,808,28,868
4154,194,1276,14,9,41,2,19,873,623,933
4155,194,1276,15,9,41,3,28,936,623,996
4156,194,1277,15,9,42,1,19,936,28,996
4157,195,1277,1,9,42,2,19,24,623,84
4158,195,1277,2,9,42,3,19,91,623,151
4159,195,1277,3,9,42,4,19,156,623,216
4160,195,1277,4,9,42,5,259,221,623,281
4161,195,1278,4,9,43,1,19,221,259,281
4162,195,1278,5,9,43,2,19,286,623,346
4163,195,1278,6,9,43,3,449,351,623,411
4164,195,1279,6,9,44,1,19,351,449,411
4165,195,1279,7,9,44,2,19,416,623,476
4166,195,1279,8,9,44,3,295,479,623,539
4167,195,1280,8,9,45,1,19,479,295,539
4168,195,1280,9,9,45,2,19,544,623,604
4169,195,1280,10,9,45,3,258,610,623,670
4170,195,1281,10,9,46,1,19,610,258,670
4171,195,1281,11,9,46,2,19,677,623,737
4172,195,1281,12,9,46,3,29,740,623,800
4173,195,1282,12,9,47,1,19,740,29,800
4174,195,1282,13,9,47,2,19,807,623,867
4175,195,1282,14,9,47,3,19,872,623,932
4176,195,1282,15,9,47,4,29,935,623,995
4177,195,1283,15,9,48,1,19,935,29,995
4178,196,1283,1,9,48,2,19,25,623,85
4179,196,1283,2,9,48,3,28,90,623,150
4180,196,1284,2,9,49,1,19,90,28,150
4181,196,1284,3,9,49,2,19,157,623,217
4182,196,1284,4,9,49,3,29,220,623,280
4183,196,1285,4,9,50,1,19,220,29,280
4184,196,1285,5,9,50,2,19,285,623,345
4185,196,1285,6,9,50,3,19,350,623,410
4186,196,1285,7,9,50,4,476,415,623,475
4187,196,1286,7,9,51,1,19,415,476,475
4188,196,1286,8,9,51,2,78,482,623,542
4189,196,1287,8,9,52,1,19,482,78,542
4190,196,1287,9,9,52,2,19,547,623,607
4191,196,1287,10,9,52,3,19,611,623,671
4192,196,1287,11,9,52,4,76,676,623,736
4193,196,1288,11,9,53,1,19,676,76,736
4194,196,1288,12,9,53,2,19,741,623,801
4195,196,1288,13,9,53,3,472,806,623,866
4196,196,1289,13,9,54,1,19,806,472,866
4197,196,1289,14,9,54,2,19,873,623,933
4198,196,1289,15,9,54,3,29,936,623,996
4199,196,1290,15,9,55,1,19,936,29,996
4200,197,1290,1,9,55,2,20,0,277,60
4201,197,1290,2,9,55,3,19,26,623,86
4202,197,1290,3,9,55,4,29,91,623,151
4203,197,1291,3,9,56,1,19,91,29,151
4204,197,1291,4,9,56,2,19,156,623,216
4205,197,1291,5,9,56,3,470,221,623,281
4206,197,1292,5,9,57,1,19,221,470,281
4207,197,1292,6,9,57,2,269,286,623,346
4208,197,1293,6,9,58,1,19,286,269,346
4209,197,1293,7,9,58,2,19,349,623,409
4210,197,1293,8,9,58,3,327,414,623,474
4211,197,1294,8,9,59,1,19,414,327,474
4212,197,1294,9,9,59,2,19,481,623,541
4213,197,1294,10,9,59,3,276,544,623,604
4214,197,1295,10,9,60,1,19,544,276,604
4215,197,1295,11,9,60,2,19,612,623,672
4216,197,1295,12,9,60,3,19,677,623,737
4217,197,1295,13,9,60,4,266,742,623,802
4218,197,1296,13,9,61,1,19,742,266,802
4219,197,1296,14,9,61,2,19,805,623,865
4220,197,1296,15,9,61,3,19,870,623,930
4221,197,1296,16,9,61,4,28,935,623,995
4222,197,1297,16,9,62,1,19,935,28,995
4223,198,1297,1,9,62,2,19,27,623,87
4224,198,1297,2,9,62,3,156,90,623,150
4225,198,1298,2,9,63,1,19,90,156,150
4226,198,1298,3,9,63,2,19,155,623,215
4227,198,1298,4,9,63,3,208,220,623,280
4228,198,1299,4,9,64,1,19,220,208,280
4229,198,1299,5,9,64,2,19,287,623,347
4230,198,1299,6,9,64,3,95,350,623,410
4231,198,1300,6,9,65,1,19,350,95,410
4232,198,1300,7,9,65,2,19,415,623,475
4233,198,1300,8,9,65,3,195,482,623,542
4234,198,1301,8,9,66,1,19,482,195,542
4235,198,1301,9,9,66,2,19,545,623,605
4236,198,1301,10,9,66,3,150,613,623,673
4237,198,1302,10,9,67,1,19,613,150,673
4238,198,1302,11,9,67,2,19,678,623,738
4239,198,1302,12,9,67,3,19,741,623,801
4240,198,1302,13,9,67,4,126,806,623,866
4241,198,1303,13,9,68,1,19,806,126,866
4242,198,1303,14,9,68,2,19,871,623,931
4243,198,1303,15,9,68,3,29,936,623,996
4244,198,1304,15,9,69,1,19,936,29,996
4245,199,1304,1,9,69,2,19,26,623,86
4246,199,1304,2,9,69,3,19,89,623,149
4247,199,1304,3,9,69,4,19,156,623,216
4248,199,1304,4,9,69,5,19,221,623,281
4249,199,1304,5,9,69,6,135,284,623,344
4250,199,1305,5,9,70,1,19,284,135,344
4251,199,1305,6,9,70,2,19,349,623,409
4252,199,1305,7,9,70,3,19,414,623,474
4253,199,1305,8,9,70,4,19,479,623,539
4254,199,1305,9,9,70,5,466,546,623,606
4255,199,1306,9,9,71,1,19,546,466,606
4256,199,1306,10,9,71,2,19,610,623,670
4257,199,1306,11,9,71,3,19,677,623,737
4258,199,1306,12,9,71,4,29,740,623,800
4259,199,1307,12,9,72,1,19,740,29,800
4260,199,1307,13,9,72,2,19,805,623,865
4261,199,1307,14,9,72,3,19,872,623,932
4262,199,1307,15,9,72,4,30,935,623,995
4263,199,1308,15,9,73,1,19,935,30,995
4264,200,1308,1,9,73,2,19,27,623,87
4265,200,1308,2,9,73,3,263,90,623,150
4266,200,1309,2,9,74,1,19,90,263,150
4267,200,1309,3,9,74,2,19,155,623,215
4268,200,1309,4,9,74,3,19,220,623,280
4269,200,1309,5,9,74,4,19,287,623,347
4270,200,1309,6,9,74,5,19,350,623,410
4271,200,1309,7,9,74,6,285,417,623,477
4272,200,1310,7,9,75,1,19,417,285,477
4273,200,1310,8,9,75,2,29,482,623,542
4274,200,1311,8,9,76,1,19,482,29,542
4275,200,1311,9,9,76,2,28,547,623,607
4276,200,1312,9,9,77,1,19,547,28,607
4277,200,1312,10,9,77,2,19,611,623,671
4278,200,1312,11,9,77,3,153,676,623,736
4279,200,1313,11,9,78,1,19,676,153,736
4280,200,1313,12,9,78,2,19,741,623,801
4281,200,1313,13,9,78,3,473,806,623,866
4282,200,1314,13,9,79,1,19,806,473,866
4283,200,1314,14,9,79,2,19,871,623,931
4284,200,1314,15,9,79,3,28,936,623,996
4285,200,1315,15,9,80,1,19,936,28,996
4286,201,1315,1,9,80,2,19,26,623,86
4287,201,1315,2,9,80,3,19,91,623,151
4288,201,1315,3,9,80,4,265,154,623,214
4289,201,1316,3,9,81,1,19,154,265,214
4290,201,1316,4,9,81,2,19,219,623,279
4291,201,1316,5,9,81,3,19,286,623,346
4292,201,1316,6,9,81,4,360,351,623,411
4293,201,1317,6,9,82,1,19,351,360,411
4294,201,1317,7,9,82,2,312,414,623,474
4295,201,1318,7,9,83,1,19,414,312,474
4296,201,1318,8,9,83,2,19,479,623,539
4297,201,1318,9,9,83,3,19,544,623,604
4298,201,1318,10,9,83,4,340,612,623,672
4299,201,1319,10,9,84,1,19,612,340,672
4300,201,1319,11,9,84,2,19,677,623,737
4301,201,1319,12,9,84,3,440,742,623,802
4302,201,1320,12,9,85,1,19,742,440,802
4303,201,1320,13,9,85,2,27,805,623,865
4304,201,1321,13,9,86,1,19,805,27,865
4305,201,1321,14,9,86,2,19,870,623,930
4306,201,1321,15,9,86,3,27,935,623,995
4307,201,1322,15,9,87,1,19,935,27,995
4308,202,1322,1,9,87,2,19,25,623,85
4309,202,1322,2,9,87,3,394,92,623,152
4310,202,1323,2,9,88,1,19,92,394,152
4311,202,1323,3,9,88,2,19,157,623,217
4312,202,1323,4,9,88,3,346,220,623,280
4313,202,1324,4,9,89,1,19,220,346,280
4314,202,1324,5,9,89,2,49,287,623,347
4315,202,1325,5,9,90,1,19,287,49,347
4316,202,1325,6,9,90,2,19,350,623,410
4317,202,1325,7,9,90,3,19,417,623,477
4318,202,1325,8,9,90,4,446,482,623,542
4319,202,1326,8,9,91,1,19,482,446,542
4320,202,1326,9,9,91,2,19,545,623,605
4321,202,1326,10,9,91,3,27,613,623,673
4322,202,1327,10,9,92,1,19,613,27,673
4323,202,1327,11,9,92,2,19,676,623,736
4324,202,1327,12,9,92,3,19,741,623,801
4325,202,1327,13,9,92,4,289,808,623,868
4326,202,1328,13,9,93,1,19,808,289,868
4327,202,1328,14,9,93,2,19,873,623,933
4328,202,1328,15,9,93,3,28,938,623,998
4329,202,1329,15,9,94,1,19,938,28,998
4330,203,1329,1,9,94,2,19,36,623,96
4331,203,1329,2,9,94,3,19,101,623,161
4332,203,1329,3,9,94,4,19,166,623,226
4333,203,1329,4,9,94,5,190,233,623,293
4334,203,1330,4,9,95,1,19,233,190,293
4335,203,1330,5,9,95,2,19,298,623,358
4336,203,1330,6,9,95,3,29,361,623,421
4337,203,1331,6,9,96,1,19,361,29,421
4338,203,1331,7,9,96,2,19,428,623,488
4339,203,1331,8,9,96,3,251,493,623,553
4340,203,1332,8,9,97,1,19,493,251,553
4341,203,1332,9,9,97,2,19,557,623,617
4342,203,1332,10,9,97,3,296,624,623,684
4343,203,1333,10,9,98,1,19,624,296,684
4344,203,1333,11,9,98,2,19,689,623,749
4345,203,1333,12,9,98,3,226,752,623,812
4346,203,1334,12,9,99,1,19,752,226,812
4347,203,1334,13,9,99,2,19,817,623,877
4348,203,1334,14,9,99,3,19,884,623,944
4349,203,1334,15,9,99,4,29,947,623,1007
4350,203,1335,15,9,100,1,19,947,29,1007
4351,204,1335,1,9,100,2,19,25,623,85
4352,204,1335,2,9,100,3,19,90,623,150
4353,204,1335,3,9,100,4,19,157,623,217
4354,204,1335,4,9,100,5,477,222,623,282
4355,204,1336,4,9,101,1,19,222,477,282
4356,204,1336,5,9,101,2,19,285,623,345
4357,204,1336,6,9,101,3,27,350,623,410
4358,204,1337,6,9,102,1,19,350,27,410
4359,204,1337,7,9,102,2,19,417,623,477
4360,204,1337,8,9,102,3,69,480,623,540
4361,204,1338,8,9,103,1,19,480,69,540
4362,204,1338,9,9,103,2,19,547,623,607
4363,204,1338,10,9,103,3,159,613,623,673
4364,204,1339,10,9,104,1,19,613,159,673
4365,204,1339,11,9,104,2,19,678,623,738
4366,204,1339,12,9,104,3,288,741,623,801
4367,204,1340,12,9,105,1,19,741,288,801
4368,204,1340,13,9,105,2,19,808,623,868
4369,204,1340,14,9,105,3,192,871,623,931
4370,204,1341,14,9,106,1,19,871,192,931
4371,204,1341,15,9,106,2,27,936,623,996
4372,204,1342,15,9,107,1,19,936,27,996
4373,205,1342,1,9,107,2,19,26,623,86
4374,205,1342,2,9,107,3,19,91,623,151
4375,205,1342,3,9,107,4,19,154,623,214
4376,205,1342,4,9,107,5,473,219,623,279
4377,205,1343,4,9,108,1,19,219,473,279
4378,205,1343,5,9,108,2,19,284,623,344
4379,205,1343,6,9,108,3,231,349,623,409
4380,205,1344,6,9,109,1,19,349,231,409
4381,205,1344,7,9,109,2,19,416,623,476
4382,205,1344,8,9,109,3,19,481,623,541
4383,205,1344,9,9,109,4,321,546,623,606
4384,205,1345,9,9,110,1,19,546,321,606
4385,205,1345,10,9,110,2,27,610,623,670
4386,205,1346,10,9,111,1,19,610,27,670
4387,205,1346,11,9,111,2,19,675,623,735
4388,205,1346,12,9,111,3,19,740,623,800
4389,205,1346,13,9,111,4,19,805,623,865
4390,205,1346,14,9,111,5,19,872,623,932
4391,205,1346,15,9,111,6,28,937,623,997
4392,205,1347,15,9,112,1,19,937,28,997
4393,206,1347,1,9,112,2,19,25,623,85
4394,206,1347,2,9,112,3,19,92,623,152
4395,206,1347,3,9,112,4,111,157,623,217
4396,206,1348,3,9,113,1,19,157,111,217
4397,206,1348,4,9,113,2,19,220,623,280
4398,206,1348,5,9,113,3,19,285,623,345
4399,206,1348,6,9,113,4,385,352,623,412
4400,206,1349,6,9,114,1,19,352,385,412
4401,206,1349,7,9,114,2,19,415,623,475
4402,206,1349,8,9,114,3,170,480,623,540
4403,206,1350,8,9,115,1,19,480,170,540
4404,206,1350,9,9,115,2,19,547,623,607
4405,206,1350,10,9,115,3,205,613,623,673
4406,206,1351,10,9,116,1,19,613,205,673
4407,206,1351,11,9,116,2,19,678,623,738
4408,206,1351,12,9,116,3,243,741,623,801
4409,206,1352,12,9,117,1,19,741,243,801
4410,206,1352,13,9,117,2,19,808,623,868
4411,206,1352,14,9,117,3,19,871,623,931
4412,206,1352,15,9,117,4,29,938,623,998
4413,206,1353,15,9,118,1,19,938,29,998
4414,207,1353,1,9,118,2,19,26,623,86
4415,207,1353,2,9,118,3,19,89,623,149
4416,207,1353,3,9,118,4,19,154,623,214
4417,207,1353,4,9,118,5,326,219,623,279
4418,207,1354,4,9,119,1,19,219,326,279
4419,207,1354,5,9,119,2,334,286,623,346
4420,207,1355,5,9,120,1,19,286,334,346
4421,207,1355,6,9,120,2,19,351,623,411
4422,207,1355,7,9,120,3,19,416,623,476
4423,207,1355,8,9,120,4,19,479,623,539
4424,207,1355,9,9,120,5,19,544,623,604
4425,207,1355,10,9,120,6,28,612,623,672
4426,207,1356,10,9,121,1,19,612,28,672
4427,207,1356,11,9,121,2,19,677,623,737
4428,207,1356,12,9,121,3,19,742,623,802
4429,207,1356,13,9,121,4,480,805,623,865
4430,207,1357,13,9,122,1,19,805,480,865
4431,207,1357,14,9,122,2,19,872,623,932
4432,207,1357,15,9,122,3,28,935,623,995
4433,207,1358,15,9,123,1,19,935,28,995
4434,208,1358,1,9,123,2,19,25,623,85
4435,208,1358,2,9,123,3,19,90,623,150
4436,208,1358,3,9,123,4,455,155,623,215
4437,208,1359,3,9,124,1,19,155,455,215
4438,208,1359,4,9,124,2,19,220,623,280
4439,208,1359,5,9,124,3,119,285,623,345
4440,208,1360,5,9,125,1,19,285,119,345
4441,208,1360,6,9,125,2,19,350,623,410
4442,208,1360,7,9,125,3,176,415,623,475
4443,208,1361,7,9,126,1,19,415,176,475
4444,208,1361,8,9,126,2,19,482,623,542
4445,208,1361,9,9,126,3,271,547,623,607
4446,208,1362,9,9,127,1,19,547,271,607
4447,208,1362,10,9,127,2,19,613,623,673
4448,208,1362,11,9,127,3,19,676,623,736
4449,208,1362,12,9,127,4,457,741,623,801
4450,208,1363,12,9,128,1,19,741,457,801
4451,208,1363,13,9,128,2,19,806,623,866
4452,208,1363,14,9,128,3,490,871,623,931
4453,208,1364,14,9,129,1,19,871,490,931
4454,208,1364,15,9,129,2,28,936,623,996
4455,208,1365,15,10,1,1,19,936,28,996
4456,209,1365,1,10,1,2,27,36,615,96
4457,209,1365,2,10,1,3,19,95,623,155
4458,209,1365,3,10,1,4,297,164,623,224
4459,209,1366,3,10,2,1,19,164,297,224
4460,209,1366,4,10,2,2,19,231,623,291
4461,209,1366,5,10,2,3,27,294,623,354
4462,209,1367,5,10,3,1,19,294,27,354
4463,209,1367,6,10,3,2,19,359,623,419
4464,209,1367,7,10,3,3,19,426,623,486
4465,209,1367,8,10,3,4,76,489,623,549
4466,209,1368,8,10,4,1,19,489,76,549
4467,209,1368,9,10,4,2,19,556,623,616
4468,209,1368,10,10,4,3,19,619,623,679
4469,209,1368,11,10,4,4,27,686,623,746
4470,209,1369,11,10,5,1,19,686,27,746
4471,209,1369,12,10,5,2,19,749,623,809
4472,209,1369,13,10,5,3,19,817,623,877
4473,209,1369,14,10,5,4,315,882,623,942
4474,209,1370,14,10,6,1,19,882,315,942
4475,209,1370,15,10,6,2,27,947,623,1007
4476,209,1371,15,10,7,1,19,947,27,1007
4477,210,1371,1,10,7,2,19,27,623,87
4478,210,1371,2,10,7,3,106,90,623,150
4479,210,1372,2,10,8,1,19,90,106,150
4480,210,1372,3,10,8,2,226,157,623,217
4481,210,1373,3,10,9,1,19,157,226,217
4482,210,1373,4,10,9,2,19,220,623,280
4483,210,1373,5,10,9,3,336,287,623,347
4484,210,1374,5,10,10,1,19,287,336,347
4485,210,1374,6,10,10,2,19,350,623,410
4486,210,1374,7,10,10,3,483,417,623,477
4487,210,1375,7,10,11,1,19,417,483,477
4488,210,1375,8,10,11,2,19,480,623,540
4489,210,1375,9,10,11,3,368,547,623,607
4490,210,1376,9,10,12,1,19,547,368,607
4491,210,1376,10,10,12,2,19,611,623,671
4492,210,1376,11,10,12,3,19,676,623,736
4493,210,1376,12,10,12,4,388,741,623,801
4494,210,1377,12,10,13,1,19,741,388,801
4495,210,1377,13,10,13,2,19,806,623,866
4496,210,1377,14,10,13,3,153,871,623,931
4497,210,1378,14,10,14,1,19,871,153,931
4498,210,1378,15,10,14,2,28,938,623,998
4499,210,1379,15,10,15,1,19,938,28,998
4500,211,1379,1,10,15,2,19,24,623,84
4501,211,1379,2,10,15,3,20,89,623,149
4502,211,1379,3,10,15,4,19,156,623,216
4503,211,1379,4,10,15,5,73,221,623,281
4504,211,1380,4,10,16,1,19,221,73,281
4505,211,1380,5,10,16,2,19,284,623,344
4506,211,1380,6,10,16,3,192,349,623,409
4507,211,1381,6,10,17,1,19,349,192,409
4508,211,1381,7,10,17,2,19,414,623,474
4509,211,1381,8,10,17,3,446,481,623,541
4510,211,1382,8,10,18,1,19,481,446,541
4511,211,1382,9,10,18,2,19,544,623,604
4512,211,1382,10,10,18,3,19,610,623,670
4513,211,1382,11,10,18,4,225,677,623,737
4514,211,1383,11,10,19,1,19,677,225,737
4515,211,1383,12,10,19,2,19,740,623,800
4516,211,1383,13,10,19,3,132,805,623,865
4517,211,1384,13,10,20,1,19,805,132,865
4518,211,1384,14,10,20,2,19,870,623,930
4519,211,1384,15,10,20,3,29,937,623,997
4520,211,1385,15,10,21,1,19,937,29,997
4521,212,1385,1,10,21,2,19,25,623,85
4522,212,1385,2,10,21,3,27,90,623,150
4523,212,1386,2,10,22,1,19,90,27,150
4524,212,1386,3,10,22,2,19,157,623,217
4525,212,1386,4,10,22,3,19,220,623,280
4526,212,1386,5,10,22,4,19,285,623,345
4527,212,1386,6,10,22,5,19,352,623,412
4528,212,1386,7,10,22,6,434,415,623,475
4529,212,1387,7,10,23,1,19,415,434,475
4530,212,1387,8,10,23,2,19,482,623,542
4531,212,1387,9,10,23,3,124,545,623,605
4532,212,1388,9,10,24,1,19,545,124,605
