,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
3291,156,993,5,7,39,1,19,287,569,347
3292,156,993,6,7,39,2,200,352,623,412
3293,156,994,6,7,40,1,19,352,200,412
3294,156,994,7,7,40,2,19,415,623,475
3295,156,994,8,7,40,3,19,480,623,540
3296,156,994,9,7,40,4,403,547,623,607
3297,156,995,9,7,41,1,19,547,403,607
3298,156,995,10,7,41,2,338,611,623,671
3299,156,996,10,7,42,1,19,611,338,671
3300,156,996,11,7,42,2,19,678,623,738
3301,156,996,12,7,42,3,483,741,623,801
3302,156,997,12,7,43,1,19,741,483,801
3303,156,997,13,7,43,2,19,808,623,868
3304,156,997,14,7,43,3,19,871,623,931
3305,156,997,15,7,43,4,27,938,623,998
3306,156,998,15,7,44,1,19,938,27,998
3307,157,998,1,7,44,2,19,26,623,86
3308,157,998,2,7,44,3,19,89,623,149
3309,157,998,3,7,44,4,177,154,623,214
3310,157,999,3,7,45,1,19,154,177,214
3311,157,999,4,7,45,2,26,219,623,279
3312,157,1000,4,7,46,1,20,219,26,279
3313,157,1000,5,7,46,2,19,284,623,344
3314,157,1000,6,7,46,3,26,351,623,411
3315,157,1001,6,7,47,1,19,351,26,411
3316,157,1001,7,7,47,2,19,414,623,474
3317,157,1001,8,7,47,3,316,479,623,539
3318,157,1002,8,7,48,1,19,479,316,539
3319,157,1002,9,7,48,2,19,544,623,604
3320,157,1002,10,7,48,3,457,610,623,670
3321,157,1003,10,7,49,1,19,610,457,670
3322,157,1003,11,7,49,2,103,677,623,737
3323,157,1004,11,7,50,1,19,677,103,737
3324,157,1004,12,7,50,2,19,742,623,802
3325,157,1004,13,7,50,3,95,807,623,867
3326,157,1005,13,7,51,1,19,807,95,867
3327,157,1005,14,7,51,2,19,870,623,930
3328,157,1005,15,7,51,3,26,935,623,995
3329,157,1006,15,7,52,1,19,935,26,995
3330,158,1006,1,7,52,2,19,27,623,87
3331,158,1006,2,7,52,3,418,90,623,150
3332,158,1007,2,7,53,1,19,90,418,150
3333,158,1007,3,7,53,2,19,157,623,217
3334,158,1007,4,7,53,3,19,220,623,280
3335,158,1007,5,7,53,4,19,287,623,347
3336,158,1007,6,7,53,5,423,350,623,410
3337,158,1008,6,7,54,1,19,350,423,410
3338,158,1008,7,7,54,2,19,415,623,475
3339,158,1008,8,7,54,3,19,482,623,542
3340,158,1008,9,7,54,4,81,547,623,607
3341,158,1009,9,7,55,1,19,547,81,607
3342,158,1009,10,7,55,2,146,613,623,673
3343,158,1010,10,7,56,1,19,613,146,673
3344,158,1010,11,7,56,2,19,678,623,738
3345,158,1010,12,7,56,3,288,741,623,801
3346,158,1011,12,7,57,1,19,741,288,801
3347,158,1011,13,7,57,2,19,808,623,868
3348,158,1011,14,7,57,3,19,873,623,933
3349,158,1011,15,7,57,4,27,938,623,998
3350,158,1012,15,7,58,1,19,938,27,998
3351,159,1012,1,7,58,2,19,24,623,84
3352,159,1012,2,7,58,3,28,91,623,151
3353,159,1013,2,7,59,1,19,91,28,151
3354,159,1013,3,7,59,2,19,154,623,214
3355,159,1013,4,7,59,3,29,221,623,281
3356,159,1014,4,7,60,1,19,221,29,281
3357,159,1014,5,7,60,2,77,286,623,346
3358,159,1015,5,7,61,1,19,286,77,346
3359,159,1015,6,7,61,2,28,351,623,411
3360,159,1016,6,7,62,1,19,351,28,411
3361,159,1016,7,7,62,2,27,414,623,474
3362,159,1017,7,7,63,1,19,414,27,474
3363,159,1017,8,7,63,2,19,479,623,539
3364,159,1017,9,7,63,3,209,544,623,604
3365,159,1018,9,7,64,1,19,544,209,604
3366,159,1018,10,7,64,2,19,610,623,670
3367,159,1018,11,7,64,3,329,675,623,735
3368,159,1019,11,7,65,1,19,675,329,735
3369,159,1019,12,7,65,2,28,742,623,802
3370,159,1020,12,7,66,1,19,742,28,802
3371,159,1020,13,7,66,2,19,805,623,865
3372,159,1020,14,7,66,3,152,872,623,932
3373,159,1021,14,7,67,1,19,872,152,932
3374,159,1021,15,7,67,2,28,937,623,997
3375,159,1022,15,7,68,1,19,937,28,997
3376,160,1022,1,7,68,2,138,27,623,87
3377,160,1023,1,7,69,1,19,27,138,87
3378,160,1023,2,7,69,2,19,90,623,150
3379,160,1023,3,7,69,3,19,155,623,215
3380,160,1023,4,7,69,4,28,220,623,280
3381,160,1024,4,7,70,1,19,220,28,280
3382,160,1024,5,7,70,2,19,287,623,347
3383,160,1024,6,7,70,3,29,352,623,412
3384,160,1025,6,7,71,1,19,352,29,412
3385,160,1025,7,7,71,2,19,417,623,477
3386,160,1025,8,7,71,3,19,480,623,540
3387,160,1025,9,7,71,4,19,545,623,605
3388,160,1025,10,7,71,5,433,611,623,671
3389,160,1026,10,7,72,1,19,611,433,671
3390,160,1026,11,7,72,2,28,676,623,736
3391,160,1027,11,7,73,1,19,676,28,736
3392,160,1027,12,7,73,2,19,743,623,803
3393,160,1027,13,7,73,3,19,806,623,866
3394,160,1027,14,7,73,4,19,871,623,931
3395,160,1027,15,7,73,5,29,938,623,998
3396,160,1028,15,7,74,1,19,938,29,998
3397,161,1028,1,7,74,2,19,26,623,86
3398,161,1028,2,7,74,3,19,91,623,151
3399,161,1028,3,7,74,4,19,156,623,216
3400,161,1028,4,7,74,5,444,219,623,279
3401,161,1029,4,7,75,1,19,219,444,279
3402,161,1029,5,7,75,2,19,286,623,346
3403,161,1029,6,7,75,3,29,351,623,411
3404,161,1030,6,7,76,1,19,351,29,411
3405,161,1030,7,7,76,2,19,414,623,474
3406,161,1030,8,7,76,3,471,479,623,539
3407,161,1031,8,7,77,1,19,479,471,539
3408,161,1031,9,7,77,2,19,546,623,606
3409,161,1031,10,7,77,3,445,612,623,672
3410,161,1032,10,7,78,1,19,612,445,672
3411,161,1032,11,7,78,2,471,675,623,735
3412,161,1033,11,7,79,1,19,675,471,735
3413,161,1033,12,7,79,2,29,742,623,802
3414,161,1034,12,7,80,1,19,742,29,802
3415,161,1034,13,7,80,2,19,807,623,867
3416,161,1034,14,7,80,3,267,870,623,930
3417,161,1035,14,7,81,1,19,870,267,930
3418,161,1035,15,7,81,2,29,935,623,995
3419,161,1036,15,7,82,1,19,935,29,995
3420,162,1036,1,7,82,2,19,27,623,87
3421,162,1036,2,7,82,3,144,90,623,150
3422,162,1037,2,7,83,1,19,90,144,150
3423,162,1037,3,7,83,2,134,155,623,215
3424,162,1038,3,7,84,1,19,155,134,215
3425,162,1038,4,7,84,2,29,220,623,280
3426,162,1039,4,7,85,1,19,220,29,280
3427,162,1039,5,7,85,2,19,287,623,347
3428,162,1039,6,7,85,3,19,350,623,410
3429,162,1039,7,7,85,4,19,415,623,475
3430,162,1039,8,7,85,5,19,482,623,542
3431,162,1039,9,7,85,6,176,547,623,607
3432,162,1040,9,7,86,1,19,547,176,607
3433,162,1040,10,7,86,2,19,611,623,671
3434,162,1040,11,7,86,3,19,678,623,738
3435,162,1040,12,7,86,4,19,743,623,803
3436,162,1040,13,7,86,5,418,806,623,866
3437,162,1041,13,7,87,1,19,806,418,866
3438,162,1041,14,7,87,2,19,871,623,931
3439,162,1041,15,7,87,3,29,938,623,998
3440,162,1042,15,7,88,1,19,938,29,998
3441,163,1042,1,7,88,2,19,36,623,96
3442,163,1042,2,7,88,3,19,103,623,163
3443,163,1042,3,7,88,4,369,168,623,228
3444,163,1043,3,7,89,1,19,168,369,228
3445,163,1043,4,7,89,2,19,231,623,291
3446,163,1043,5,7,89,3,19,298,623,358
3447,163,1043,6,7,89,4,19,363,623,423
3448,163,1043,7,7,89,5,476,426,623,486
3449,163,1044,7,7,90,1,19,426,476,486
3450,163,1044,8,7,90,2,309,493,623,553
3451,163,1045,8,7,91,1,19,493,309,553
3452,163,1045,9,7,91,2,381,559,623,619
3453,163,1046,9,7,92,1,19,559,381,619
3454,163,1046,10,7,92,2,96,624,623,684
3455,163,1047,10,7,93,1,19,624,96,684
3456,163,1047,11,7,93,2,19,689,623,749
3457,163,1047,12,7,93,3,302,754,623,814
3458,163,1048,12,7,94,1,19,754,302,814
3459,163,1048,13,7,94,2,28,819,623,879
3460,163,1049,13,7,95,1,19,819,28,879
3461,163,1049,14,7,95,2,19,882,623,942
3462,163,1049,15,7,95,3,27,947,623,1007
3463,163,1050,15,7,96,1,19,947,27,1007
3464,164,1050,1,7,96,2,19,27,623,87
3465,164,1050,2,7,96,3,19,90,623,150
3466,164,1050,3,7,96,4,391,155,623,215
3467,164,1051,3,7,97,1,19,155,391,215
3468,164,1051,4,7,97,2,282,222,623,282
3469,164,1052,4,7,98,1,19,222,282,282
3470,164,1052,5,7,98,2,219,287,623,347
3471,164,1053,5,7,99,1,19,287,219,347
3472,164,1053,6,7,99,2,139,352,623,412
3473,164,1054,6,7,100,1,19,352,139,412
3474,164,1054,7,7,100,2,19,415,623,475
3475,164,1054,8,7,100,3,28,480,623,540
3476,164,1055,8,7,101,1,19,480,28,540
3477,164,1055,9,7,101,2,19,545,623,605
3478,164,1055,10,7,101,3,19,613,623,673
3479,164,1055,11,7,101,4,152,676,623,736
3480,164,1056,11,7,102,1,19,676,152,736
3481,164,1056,12,7,102,2,28,741,623,801
3482,164,1057,12,7,103,1,19,741,28,801
3483,164,1057,13,7,103,2,19,806,623,866
3484,164,1057,14,7,103,3,45,873,623,933
3485,164,1058,14,7,104,1,19,873,45,933
3486,164,1058,15,7,104,2,28,938,623,998
3487,164,1059,15,7,105,1,19,938,28,998
3488,165,1059,1,7,105,2,19,24,623,84
3489,165,1059,2,7,105,3,210,89,623,149
3490,165,1060,2,7,106,1,19,89,210,149
3491,165,1060,3,7,106,2,164,154,623,214
3492,165,1061,3,7,107,1,19,154,164,214
3493,165,1061,4,7,107,2,317,219,623,279
3494,165,1062,4,7,108,1,19,219,317,279
3495,165,1062,5,7,108,2,455,284,623,344
3496,165,1063,5,7,109,1,19,284,455,344
3497,165,1063,6,7,109,2,506,351,623,411
3498,165,1064,6,7,110,1,28,351,506,411
3499,165,1065,6,7,111,1,19,351,28,411
3500,165,1065,7,7,111,2,95,414,623,474
3501,165,1066,7,7,112,1,19,414,95,474
3502,165,1066,8,7,112,2,412,481,623,541
3503,165,1067,8,7,113,1,19,481,412,541
3504,165,1067,9,7,113,2,360,546,623,606
3505,165,1068,9,7,114,1,28,546,360,606
3506,165,1069,9,7,115,1,19,546,28,606
3507,165,1069,10,7,115,2,27,610,623,670
3508,165,1070,10,7,116,1,19,610,27,670
3509,165,1070,11,7,116,2,20,675,623,735
3510,165,1070,12,7,116,3,369,742,623,802
3511,165,1071,12,7,117,1,19,742,369,802
3512,165,1071,13,7,117,2,268,805,623,865
3513,165,1072,13,7,118,1,19,805,268,865
3514,165,1072,14,7,118,2,429,872,623,932
3515,165,1073,14,7,119,1,44,872,429,932
3516,165,1074,14,7,120,1,19,872,44,932
3517,165,1074,15,7,120,2,330,937,623,997
3518,165,1075,15,7,121,1,27,937,330,997
3519,165,1076,15,7,122,1,19,937,27,997
3520,166,1076,1,7,122,2,356,27,623,87
3521,166,1077,1,7,123,1,19,27,356,87
3522,166,1077,2,7,123,2,19,92,623,152
3523,166,1077,3,7,123,3,310,155,623,215
3524,166,1078,3,7,124,1,19,155,310,215
3525,166,1078,4,7,124,2,204,220,623,280
3526,166,1079,4,7,125,1,19,220,204,280
3527,166,1079,5,7,125,2,443,287,623,347
3528,166,1080,5,7,126,1,19,287,443,347
3529,166,1080,6,7,126,2,88,350,623,410
3530,166,1081,6,7,127,1,19,350,88,410
3531,166,1081,7,7,127,2,19,417,623,477
3532,166,1081,8,7,127,3,19,482,623,542
3533,166,1081,9,7,127,4,149,547,623,607
3534,166,1082,9,7,128,1,19,547,149,607
3535,166,1082,10,7,128,2,19,613,623,673
3536,166,1082,11,7,128,3,28,676,623,736
3537,166,1083,11,7,129,1,19,676,28,736
3538,166,1083,12,7,129,2,19,741,623,801
3539,166,1083,13,7,129,3,19,808,623,868
3540,166,1083,14,7,129,4,223,871,623,931
3541,166,1084,14,7,130,1,19,871,223,931
3542,166,1084,15,7,130,2,29,938,623,998
3543,166,1085,15,7,131,1,19,938,29,998
3544,167,1085,1,7,131,2,19,26,623,86
3545,167,1085,2,7,131,3,19,89,623,149
3546,167,1085,3,7,131,4,276,156,623,216
3547,167,1086,3,7,132,1,19,156,276,216
3548,167,1086,4,7,132,2,117,221,623,281
3549,167,1087,4,7,133,1,19,221,117,281
3550,167,1087,5,7,133,2,19,286,623,346
3551,167,1087,6,7,133,3,80,349,623,409
3552,167,1088,6,7,134,1,19,349,80,409
3553,167,1088,7,7,134,2,19,416,623,476
3554,167,1088,8,7,134,3,19,481,623,541
3555,167,1088,9,7,134,4,336,546,623,606
3556,167,1089,9,7,135,1,19,546,336,606
3557,167,1089,10,7,135,2,211,610,623,670
3558,167,1090,10,7,136,1,19,610,211,670
3559,167,1090,11,7,136,2,19,677,623,737
3560,167,1090,12,7,136,3,471,742,623,802
3561,167,1091,12,7,137,1,19,742,471,802
3562,167,1091,13,7,137,2,19,807,623,867
3563,167,1091,14,7,137,3,19,870,623,930
3564,167,1091,15,7,137,4,28,935,623,995
3565,167,1092,15,7,138,1,19,935,28,995
3566,168,1092,1,7,138,2,19,25,623,85
3567,168,1092,2,7,138,3,19,90,623,150
3568,168,1092,3,7,138,4,253,157,623,217
3569,168,1093,3,7,139,1,19,157,253,217
3570,168,1093,4,7,139,2,263,220,623,280
3571,168,1094,4,7,140,1,19,220,263,280
3572,168,1094,5,7,140,2,246,285,623,345
3573,168,1095,5,7,141,1,19,285,246,345
3574,168,1095,6,7,141,2,19,352,623,412
3575,168,1095,7,7,141,3,28,417,623,477
3576,168,1096,7,7,142,1,19,417,28,477
3577,168,1096,8,7,142,2,19,482,623,542
3578,168,1096,9,7,142,3,19,547,623,607
3579,168,1096,10,7,142,4,19,613,623,673
3580,168,1096,11,7,142,5,447,678,623,738
3581,168,1097,11,7,143,1,19,678,447,738
3582,168,1097,12,7,143,2,19,741,623,801
3583,168,1097,13,7,143,3,19,808,623,868
3584,168,1097,14,7,143,4,19,871,623,931
3585,168,1097,15,7,143,5,28,936,623,996
3586,168,1098,15,7,144,1,19,936,28,996
3587,169,1098,1,7,144,2,19,24,623,84
3588,169,1098,2,7,144,3,110,91,623,151
3589,169,1099,2,7,145,1,19,91,110,151
3590,169,1099,3,7,145,2,19,156,623,216
3591,169,1099,4,7,145,3,19,221,623,281
3592,169,1099,5,7,145,4,306,284,623,344
3593,169,1100,5,7,146,1,19,284,306,344
3594,169,1100,6,7,146,2,19,351,623,411
3595,169,1100,7,7,146,3,19,414,623,474
3596,169,1100,8,7,146,4,19,479,623,539
3597,169,1100,9,7,146,5,191,546,623,606
3598,169,1101,9,7,147,1,19,546,191,606
3599,169,1101,10,7,147,2,19,612,623,672
3600,169,1101,11,7,147,3,364,675,623,735
3601,169,1102,11,7,148,1,19,675,364,735
3602,169,1102,12,7,148,2,19,740,623,800
3603,169,1102,13,7,148,3,81,805,623,865
3604,169,1103,13,7,149,1,19,805,81,865
3605,169,1103,14,7,149,2,19,872,623,932
3606,169,1103,15,7,149,3,28,937,623,997
3607,169,1104,15,7,150,1,19,937,28,997
3608,170,1104,1,7,150,2,19,25,623,85
3609,170,1104,2,7,150,3,19,92,623,152
3610,170,1104,3,7,150,4,19,157,623,217
3611,170,1104,4,7,150,5,19,222,623,282
3612,170,1104,5,7,150,6,272,285,623,345
3613,170,1105,5,7,151,1,19,285,272,345
3614,170,1105,6,7,151,2,190,352,623,412
3615,170,1106,6,7,152,1,19,352,190,412
3616,170,1106,7,7,152,2,19,417,623,477
3617,170,1106,8,7,152,3,327,480,623,540
3618,170,1107,8,7,153,1,19,480,327,540
3619,170,1107,9,7,153,2,27,545,623,605
3620,170,1108,9,7,154,1,19,545,27,605
3621,170,1108,10,7,154,2,19,611,623,671
3622,170,1108,11,7,154,3,175,676,623,736
3623,170,1109,11,7,155,1,19,676,175,736
3624,170,1109,12,7,155,2,19,743,623,803
3625,170,1109,13,7,155,3,19,806,623,866
3626,170,1109,14,7,155,4,19,871,623,931
3627,170,1109,15,7,155,5,27,938,623,998
3628,170,1110,15,7,156,1,19,938,27,998
3629,171,1110,1,7,156,2,19,26,623,86
3630,171,1110,2,7,156,3,19,89,623,149
3631,171,1110,3,7,156,4,19,154,623,214
3632,171,1110,4,7,156,5,117,221,623,281
3633,171,1111,4,7,157,1,19,221,117,281
3634,171,1111,5,7,157,2,19,284,623,344
3635,171,1111,6,7,157,3,19,351,623,411
3636,171,1111,7,7,157,4,19,416,623,476
3637,171,1111,8,7,157,5,19,479,623,539
3638,171,1111,9,7,157,6,19,546,623,606
3639,171,1111,10,7,157,7,28,612,623,672
3640,171,1112,10,7,158,1,19,612,28,672
3641,171,1112,11,7,158,2,19,677,623,737
3642,171,1112,12,7,158,3,19,742,623,802
3643,171,1112,13,7,158,4,19,805,623,865
3644,171,1112,14,7,158,5,46,870,623,930
3645,171,1113,14,7,159,1,19,870,46,930
3646,171,1113,15,7,159,2,29,935,623,995
3647,171,1114,15,7,160,1,19,935,29,995
3648,172,1114,1,7,160,2,19,27,623,87
3649,172,1114,2,7,160,3,19,92,623,152
3650,172,1114,3,7,160,4,19,155,623,215
3651,172,1114,4,7,160,5,19,220,623,280
3652,172,1114,5,7,160,6,19,287,623,347
3653,172,1114,6,7,160,7,134,352,623,412
3654,172,1115,6,7,161,1,19,352,134,412
3655,172,1115,7,7,161,2,19,417,623,477
3656,172,1115,8,7,161,3,19,480,623,540
3657,172,1115,9,7,161,4,118,545,623,605
3658,172,1116,9,7,162,1,19,545,118,605
3659,172,1116,10,7,162,2,19,611,623,671
3660,172,1116,11,7,162,3,19,678,623,738
3661,172,1116,12,7,162,4,448,741,623,801
3662,172,1117,12,7,163,1,19,741,448,801
3663,172,1117,13,7,163,2,19,808,623,868
3664,172,1117,14,7,163,3,19,873,623,933
3665,172,1117,15,7,163,4,30,938,623,998
3666,172,1118,15,7,164,1,19,938,30,998
3667,173,1118,1,7,164,2,19,24,623,84
3668,173,1118,2,7,164,3,19,91,623,151
3669,173,1118,3,7,164,4,490,156,623,216
3670,173,1119,3,7,165,1,19,156,490,216
3671,173,1119,4,7,165,2,19,219,623,279
3672,173,1119,5,7,165,3,463,284,623,344
3673,173,1120,5,7,166,1,19,284,463,344
3674,173,1120,6,7,166,2,401,349,623,409
3675,173,1121,6,7,167,1,19,349,401,409
3676,173,1121,7,7,167,2,19,416,623,476
3677,173,1121,8,7,167,3,296,479,623,539
3678,173,1122,8,7,168,1,19,479,296,539
3679,173,1122,9,7,168,2,19,546,623,606
3680,173,1122,10,7,168,3,319,612,623,672
3681,173,1123,10,7,169,1,19,612,319,672
3682,173,1123,11,7,169,2,19,677,623,737
3683,173,1123,12,7,169,3,19,742,623,802
3684,173,1123,13,7,169,4,19,807,623,867
3685,173,1123,14,7,169,5,191,872,623,932
3686,173,1124,14,7,170,1,19,872,191,932
3687,173,1124,15,7,170,2,27,935,623,995
3688,173,1125,15,7,171,1,19,935,27,995
3689,174,1125,1,7,171,2,19,25,623,85
3690,174,1125,2,7,171,3,46,92,623,152
3691,174,1126,2,7,172,1,19,92,46,152
3692,174,1126,3,7,172,2,19,155,623,215
3693,174,1126,4,7,172,3,19,222,623,282
3694,174,1126,5,7,172,4,155,285,623,345
3695,174,1127,5,7,173,1,19,285,155,345
3696,174,1127,6,7,173,2,19,352,623,412
3697,174,1127,7,7,173,3,355,415,623,475
3698,174,1128,7,7,174,1,19,415,355,475
3699,174,1128,8,7,174,2,472,482,623,542
3700,174,1129,8,7,175,1,19,482,472,542
3701,174,1129,9,7,175,2,135,545,623,605
3702,174,1130,9,7,176,1,19,545,135,605
3703,174,1130,10,7,176,2,19,613,623,673
3704,174,1130,11,7,176,3,19,676,623,736
3705,174,1130,12,7,176,4,19,743,623,803
3706,174,1130,13,7,176,5,285,806,623,866
3707,174,1131,13,7,177,1,19,806,285,866
3708,174,1131,14,7,177,2,171,871,623,931
3709,174,1132,14,7,178,1,19,871,171,931
3710,174,1132,15,7,178,2,28,936,623,996
3711,174,1133,15,7,179,1,19,936,28,996
3712,175,1133,1,7,179,2,19,26,623,86
3713,175,1133,2,7,179,3,19,89,623,149
3714,175,1133,3,7,179,4,27,156,623,216
3715,175,1134,3,7,180,1,19,156,27,216
3716,175,1134,4,7,180,2,19,221,623,281
3717,175,1134,5,7,180,3,201,286,623,346
3718,175,1135,5,7,181,1,19,286,201,346
3719,175,1135,6,7,181,2,263,351,623,411
3720,175,1136,6,7,182,1,19,351,263,411
3721,175,1136,7,7,182,2,240,416,623,476
3722,175,1137,7,7,183,1,19,416,240,476
3723,175,1137,8,7,183,2,506,479,623,539
3724,175,1138,8,7,184,1,19,479,506,539
3725,175,1138,9,7,184,2,504,544,623,604
3726,175,1139,9,7,185,1,19,544,504,604
3727,175,1139,10,7,185,2,19,610,623,670
3728,175,1139,11,7,185,3,340,677,623,737
3729,175,1140,11,7,186,1,19,677,340,737
3730,175,1140,12,7,186,2,289,742,623,802
3731,175,1141,12,7,187,1,19,742,289,802
3732,175,1141,13,7,187,2,19,807,623,867
3733,175,1141,14,7,187,3,19,870,623,930
3734,175,1141,15,7,187,4,27,937,623,997
3735,175,1142,15,7,188,1,19,937,27,997
3736,176,1142,1,7,188,2,19,27,623,87
3737,176,1142,2,7,188,3,19,92,623,152
3738,176,1142,3,7,188,4,117,155,623,215
3739,176,1143,3,7,189,1,19,155,117,215
3740,176,1143,4,7,189,2,19,220,623,280
3741,176,1143,5,7,189,3,19,287,623,347
3742,176,1143,6,7,189,4,28,352,623,412
3743,176,1144,6,7,190,1,19,352,28,412
3744,176,1144,7,7,190,2,19,415,623,475
3745,176,1144,8,7,190,3,451,480,623,540
3746,176,1145,8,7,191,1,27,480,451,540
3747,176,1146,8,7,192,1,19,480,27,540
3748,176,1146,9,7,192,2,76,547,623,607
3749,176,1147,9,7,193,1,19,547,76,607
3750,176,1147,10,7,193,2,19,611,623,671
3751,176,1147,11,7,193,3,371,678,623,738
3752,176,1148,11,7,194,1,19,678,371,738
3753,176,1148,12,7,194,2,19,741,623,801
3754,176,1148,13,7,194,3,470,808,623,868
3755,176,1149,13,7,195,1,19,808,470,868
3756,176,1149,14,7,195,2,19,871,623,931
3757,176,1149,15,7,195,3,28,938,623,998
3758,176,1150,15,7,196,1,19,938,28,998
3759,177,1150,1,7,196,2,29,24,623,84
3760,177,1151,1,7,197,1,19,24,29,84
3761,177,1151,2,7,197,2,19,89,623,149
3762,177,1151,3,7,197,3,394,156,623,216
3763,177,1152,3,7,198,1,19,156,394,216
3764,177,1152,4,7,198,2,179,219,623,279
3765,177,1153,4,7,199,1,19,219,179,279
3766,177,1153,5,7,199,2,231,284,623,344
3767,177,1154,5,7,200,1,19,284,231,344
3768,177,1154,6,7,200,2,126,351,623,411
3769,177,1155,6,7,201,1,19,351,126,411
3770,177,1155,7,7,201,2,19,414,623,474
3771,177,1155,8,7,201,3,474,479,623,539
3772,177,1156,8,7,202,1,28,479,474,539
3773,177,1157,8,7,203,1,19,479,28,539
3774,177,1157,9,7,203,2,19,544,623,604
3775,177,1157,10,7,203,3,19,612,623,672
3776,177,1157,11,7,203,4,338,675,623,735
3777,177,1158,11,7,204,1,19,675,338,735
3778,177,1158,12,7,204,2,269,740,623,800
3779,177,1159,12,7,205,1,19,740,269,800
3780,177,1159,13,7,205,2,19,805,623,865
3781,177,1159,14,7,205,3,236,870,623,930
3782,177,1160,14,7,206,1,19,870,236,930
3783,177,1160,15,7,206,2,27,935,623,995
3784,177,1161,15,8,1,1,19,935,27,995
3785,178,1161,1,8,1,2,26,39,616,99
3786,178,1161,2,8,1,3,19,98,623,158
3787,178,1161,3,8,1,4,19,167,623,227
3788,178,1161,4,8,1,5,19,232,623,292
3789,178,1161,5,8,1,6,470,297,623,357
3790,178,1162,5,8,2,1,19,297,470,357
3791,178,1162,6,8,2,2,19,362,623,422
3792,178,1162,7,8,2,3,394,427,623,487
3793,178,1163,7,8,3,1,19,427,394,487
3794,178,1163,8,8,3,2,383,490,623,550
3795,178,1164,8,8,4,1,19,490,383,550
3796,178,1164,9,8,4,2,75,557,623,617
3797,178,1165,9,8,5,1,19,557,75,617
3798,178,1165,10,8,5,2,19,622,623,682
3799,178,1165,11,8,5,3,495,685,623,745
3800,178,1166,11,8,6,1,19,685,495,745
3801,178,1166,12,8,6,2,290,750,623,810
3802,178,1167,12,8,7,1,19,750,290,810
3803,178,1167,13,8,7,2,19,818,623,878
3804,178,1167,14,8,7,3,19,883,623,943
3805,178,1167,15,8,7,4,495,948,623,1008
3806,178,1168,15,8,8,1,24,948,495,1008
3807,178,1169,15,8,9,1,19,948,24,1008
3808,179,1169,1,8,9,2,19,24,623,84
3809,179,1169,2,8,9,3,363,91,623,151
3810,179,1170,2,8,10,1,19,91,363,151
3811,179,1170,3,8,10,2,19,154,623,214
3812,179,1170,4,8,10,3,500,219,623,279
3813,179,1171,4,8,11,1,19,219,500,279
3814,179,1171,5,8,11,2,19,286,623,346
3815,179,1171,6,8,11,3,53,349,623,409
3816,179,1172,6,8,12,1,19,349,53,409
3817,179,1172,7,8,12,2,19,414,623,474
3818,179,1172,8,8,12,3,19,479,623,539
3819,179,1172,9,8,12,4,164,544,623,604
3820,179,1173,9,8,13,1,19,544,164,604
3821,179,1173,10,8,13,2,19,610,623,670
3822,179,1173,11,8,13,3,344,677,623,737
3823,179,1174,11,8,14,1,19,677,344,737
3824,179,1174,12,8,14,2,428,742,623,802
3825,179,1175,12,8,15,1,19,742,428,802
3826,179,1175,13,8,15,2,241,807,623,867
3827,179,1176,13,8,16,1,19,807,241,867
3828,179,1176,14,8,16,2,19,870,623,930
3829,179,1176,15,8,16,3,27,937,623,997
3830,179,1177,15,8,17,1,19,937,27,997
3831,180,1177,1,8,17,2,19,27,623,87
3832,180,1177,2,8,17,3,19,90,623,150
3833,180,1177,3,8,17,4,447,155,623,215
3834,180,1178,3,8,18,1,59,155,447,215
3835,180,1179,3,8,19,1,19,155,59,215
3836,180,1179,4,8,19,2,19,220,623,280
3837,180,1179,5,8,19,3,19,287,623,347
3838,180,1179,6,8,19,4,314,352,623,412
3839,180,1180,6,8,20,1,19,352,314,412
3840,180,1180,7,8,20,2,76,417,623,477
3841,180,1181,7,8,21,1,19,417,76,477
3842,180,1181,8,8,21,2,67,482,623,542
3843,180,1182,8,8,22,1,19,482,67,542
3844,180,1182,9,8,22,2,19,545,623,605
3845,180,1182,10,8,22,3,471,613,623,673
3846,180,1183,10,8,23,1,19,613,471,673
3847,180,1183,11,8,23,2,240,676,623,736
3848,180,1184,11,8,24,1,19,676,240,736
3849,180,1184,12,8,24,2,19,741,623,801
3850,180,1184,13,8,24,3,19,806,623,866
3851,180,1184,14,8,24,4,456,871,623,931
3852,180,1185,14,8,25,1,19,871,456,931
3853,180,1185,15,8,25,2,28,936,623,996
3854,180,1186,15,8,26,1,19,936,28,996
3855,181,1186,1,8,26,2,19,26,623,86
3856,181,1186,2,8,26,3,19,89,623,149
3857,181,1186,3,8,26,4,257,154,623,214
3858,181,1187,3,8,27,1,19,154,257,214
3859,181,1187,4,8,27,2,28,219,623,279
3860,181,1188,4,8,28,1,19,219,28,279
3861,181,1188,5,8,28,2,19,286,623,346
3862,181,1188,6,8,28,3,384,351,623,411
3863,181,1189,6,8,29,1,19,351,384,411
3864,181,1189,7,8,29,2,19,414,623,474
3865,181,1189,8,8,29,3,319,481,623,541
3866,181,1190,8,8,30,1,19,481,319,541
3867,181,1190,9,8,30,2,19,544,623,604
3868,181,1190,10,8,30,3,352,612,623,672
3869,181,1191,10,8,31,1,19,612,352,672
3870,181,1191,11,8,31,2,19,677,623,737
3871,181,1191,12,8,31,3,376,742,623,802
3872,181,1192,12,8,32,1,19,742,376,802
